,lat,lon,Severity,filename
13327,40.715,-111.906,2.388888888888889,40.715_-111.906
4940,33.879,-117.565,2.069230769230769,33.879_-117.565
26938,40.885,-111.897,2.0,40.885_-111.897
17292,32.43,-93.712,2.0,32.43_-93.712
3637,33.386,-86.784,2.088235294117647,33.386_-86.784
14707,41.816,-87.926,2.3157894736842106,41.816_-87.926
16842,45.546,-122.539,2.0789473684210527,45.546_-122.539
3456,33.053,-96.697,2.772727272727273,33.053_-96.697
619,26.116,-80.17,2.409090909090909,26.116_-80.17
18418,43.632,-116.355,2.0,43.632_-116.355
15265,42.351,-87.94,2.4444444444444446,42.351_-87.94
3299,32.912,-96.737,2.506849315068493,32.912_-96.737
17174,47.647,-122.323,2.208333333333333,47.647_-122.323
10685,38.796,-121.298,2.037037037037037,38.796_-121.298
13489,40.739,-74.069,2.333333333333333,40.739_-74.069
9063,37.438,-122.247,2.057142857142857,37.438_-122.247
12133,39.714,-105.001,2.4444444444444446,39.714_-105.001
21974,25.825,-80.32300000000001,2.0,25.825_-80.32300000000001
13475,40.736,-73.724,2.2857142857142856,40.736_-73.724
14005,40.931,-73.877,2.4,40.931_-73.877
18942,33.108000000000004,-117.095,2.0,33.108000000000004_-117.095
4383,33.774,-118.081,2.04,33.774_-118.081
21982,25.77,-80.337,2.0,25.77_-80.337
25793,25.788,-80.2,2.0,25.788_-80.2
20270,44.122,-121.287,2.0,44.122_-121.287
28188,38.083,-122.115,1.7,38.083_-122.115
26987,41.88,-74.059,2.0,41.88_-74.059
27922,37.318,-121.89,1.8,37.318_-121.89
17567,41.051,-73.533,2.0,41.051_-73.533
6502,34.081,-81.157,2.25,34.081_-81.157
17201,47.773,-122.191,2.333333333333333,47.773_-122.191
12741,40.113,-75.273,2.107142857142857,40.113_-75.273
10138,38.387,-122.742,2.111111111111111,38.387_-122.742
3171,32.858000000000004,-96.653,2.0434782608695654,32.858000000000004_-96.653
13817,40.836,-73.877,2.021276595744681,40.836_-73.877
11290,39.019,-77.014,2.392857142857143,39.019_-77.014
27790,35.974000000000004,-78.873,1.8333333333333333,35.974000000000004_-78.873
18737,43.752,-123.132,2.0,43.752_-123.132
9666,37.807,-121.297,2.0217391304347827,37.807_-121.297
17928,34.016,-118.174,2.0,34.016_-118.174
5638,34.013,-118.173,2.1320754716981134,34.013_-118.173
16995,47.17,-122.473,2.055555555555556,47.17_-122.473
22931,38.628,-121.511,2.0,38.628_-121.511
7192,34.258,-117.292,2.1666666666666665,34.258_-117.292
4704,33.853,-117.955,2.238095238095238,33.853_-117.955
6004,34.037,-118.171,2.117647058823529,34.037_-118.171
20472,34.144,-118.213,2.0,34.144_-118.213
24408,38.527,-77.365,2.0,38.527_-77.365
7661,35.123,-85.24,2.1,35.123_-85.24
2164,30.314,-81.798,2.210526315789474,30.314_-81.798
9586,37.763,-121.42,2.1578947368421053,37.763_-121.42
21071,38.671,-77.254,2.0,38.671_-77.254
9051,37.421,-122.225,2.032258064516129,37.421_-122.225
16590,45.374,-122.588,2.0454545454545454,45.374_-122.588
24066,38.07,-122.126,2.0,38.07_-122.126
20011,33.902,-118.064,2.0,33.902_-118.064
26334,37.542,-122.287,2.0,37.542_-122.287
13190,40.687,-74.274,2.1142857142857143,40.687_-74.274
5149,33.914,-84.203,2.44,33.914_-84.203
15291,42.363,-83.436,2.225806451612903,42.363_-83.436
26810,34.878,-82.359,2.0,34.878_-82.359
28407,44.92,-123.004,1.92,44.92_-123.004
1455,28.592,-81.382,2.2777777777777777,28.592_-81.382
7995,35.579,-80.555,2.6666666666666665,35.579_-80.555
14317,41.388,-87.327,2.75,41.388_-87.327
20375,41.24,-96.086,2.0,41.24_-96.086
12088,39.669,-75.68,2.8125,39.669_-75.68
6337,34.068,-117.371,2.022727272727273,34.068_-117.371
18004,37.667,-121.035,2.0,37.667_-121.035
23383,35.752,-78.59700000000001,2.0,35.752_-78.59700000000001
22069,33.897,-117.494,2.0,33.897_-117.494
18836,37.905,-121.184,2.0,37.905_-121.184
8169,35.899,-78.616,2.0625,35.899_-78.616
20275,45.665,-108.758,2.0,45.665_-108.758
21348,35.475,-118.725,2.0,35.475_-118.725
10560,38.69,-121.411,2.526315789473684,38.69_-121.411
11668,39.219,-76.659,2.1538461538461537,39.219_-76.659
26561,27.531,-82.503,2.0,27.531_-82.503
6095,34.051,-118.261,2.0259740259740258,34.051_-118.261
25333,37.467,-122.209,2.0,37.467_-122.209
551,26.059,-80.21600000000001,2.189873417721519,26.059_-80.21600000000001
188,25.786,-80.196,2.0277777777777777,25.786_-80.196
17767,34.031,-118.218,2.0,34.031_-118.218
11557,39.123,-104.865,2.875,39.123_-104.865
13503,40.74,-73.83800000000001,2.488888888888889,40.74_-73.83800000000001
11851,39.367,-119.764,2.031746031746032,39.367_-119.764
22567,33.855000000000004,-118.012,2.0,33.855000000000004_-118.012
22770,33.716,-117.791,2.0,33.716_-117.791
16354,45.037,-93.018,2.022727272727273,45.037_-93.018
9609,37.772,-121.974,2.188679245283019,37.772_-121.974
27288,28.02,-82.456,1.9772727272727275,28.02_-82.456
19740,32.865,-79.999,2.0,32.865_-79.999
11696,39.246,-76.676,2.409090909090909,39.246_-76.676
13176,40.683,-74.277,2.1923076923076925,40.683_-74.277
25808,34.072,-117.907,2.0,34.072_-117.907
2932,32.781,-96.786,2.1481481481481484,32.781_-96.786
23436,39.419,-77.482,2.0,39.419_-77.482
16375,45.058,-93.143,2.0434782608695654,45.058_-93.143
14507,41.706,-72.802,2.3125,41.706_-72.802
12633,40.019,-75.147,2.1333333333333333,40.019_-75.147
5889,34.032000000000004,-118.138,2.0384615384615383,34.032000000000004_-118.138
18586,34.004,-117.4,2.0,34.004_-117.4
1288,28.45,-81.47500000000001,2.046511627906977,28.45_-81.47500000000001
27704,33.669000000000004,-112.1,1.75,33.669000000000004_-112.1
13355,40.718,-73.795,2.1,40.718_-73.795
24046,32.928,-117.241,2.0,32.928_-117.241
16750,45.52,-123.06,2.176470588235294,45.52_-123.06
6559,34.094,-118.206,2.023809523809524,34.094_-118.206
7146,34.228,-117.289,2.060606060606061,34.228_-117.289
11475,39.096,-94.583,2.0476190476190474,39.096_-94.583
26831,45.855,-95.424,2.0,45.855_-95.424
22329,33.975,-117.34,2.0,33.975_-117.34
25531,33.887,-118.357,2.0,33.887_-118.357
20157,30.358,-97.688,2.0,30.358_-97.688
22888,32.31,-90.164,2.0,32.31_-90.164
23479,25.851,-80.185,2.0,25.851_-80.185
21476,33.198,-80.604,2.0,33.198_-80.604
5694,34.02,-118.195,2.095744680851064,34.02_-118.195
20549,30.008,-90.014,2.0,30.008_-90.014
7039,34.176,-118.308,2.0625,34.176_-118.308
17585,33.873,-118.237,2.0,33.873_-118.237
15681,42.974,-85.595,2.125,42.974_-85.595
25348,33.835,-118.288,2.0,33.835_-118.288
24161,28.472,-81.427,2.0,28.472_-81.427
23224,38.938,-94.544,2.0,38.938_-94.544
10044,38.217,-122.138,2.121212121212121,38.217_-122.138
1338,28.505,-81.424,2.3260869565217392,28.505_-81.424
14802,41.868,-87.645,2.5970149253731343,41.868_-87.645
24454,43.361,-73.70400000000001,2.0,43.361_-73.70400000000001
14441,41.614,-93.777,2.05,41.614_-93.777
11038,38.931,-94.646,2.076923076923077,38.931_-94.646
3701,33.446,-111.891,2.1463414634146343,33.446_-111.891
11204,39.004,-76.865,2.5,39.004_-76.865
21741,35.213,-80.831,2.0,35.213_-80.831
19313,25.889,-80.211,2.0,25.889_-80.211
2904,32.778,-117.117,2.1875,32.778_-117.117
27129,34.018,-118.053,2.0,34.018_-118.053
11936,39.417,-76.631,2.4285714285714284,39.417_-76.631
12092,39.68,-105.895,2.6153846153846154,39.68_-105.895
2463,32.642,-96.835,2.396551724137931,32.642_-96.835
9788,37.889,-121.624,2.0357142857142856,37.889_-121.624
10253,38.537,-121.739,2.0303030303030303,38.537_-121.739
13099,40.648,-111.903,2.085714285714286,40.648_-111.903
6653,34.119,-83.757,2.4375,34.119_-83.757
4341,33.766,-84.494,2.588235294117647,33.766_-84.494
1476,28.636,-81.388,2.2280701754385963,28.636_-81.388
15395,42.409,-83.075,2.875,42.409_-83.075
8061,35.756,-78.60000000000001,2.1052631578947367,35.756_-78.60000000000001
21290,33.239,-117.413,2.0,33.239_-117.413
23157,32.705,-96.827,2.0,32.705_-96.827
25647,33.149,-117.198,2.0,33.149_-117.198
26445,36.167,-86.663,2.0,36.167_-86.663
19658,33.873,-118.344,2.0,33.873_-118.344
1541,29.135,-81.121,2.3529411764705883,29.135_-81.121
27095,32.786,-96.813,2.0,32.786_-96.813
25803,34.303,-117.462,2.0,34.303_-117.462
8783,37.211,-122.157,2.033333333333333,37.211_-122.157
20901,27.802,-82.663,2.0,27.802_-82.663
14139,41.106,-73.423,2.212121212121212,41.106_-73.423
2407,32.135,-81.241,2.176470588235294,32.135_-81.241
26640,33.009,-117.264,2.0,33.009_-117.264
9067,37.446,-122.121,2.1666666666666665,37.446_-122.121
27532,31.764,-106.365,1.7037037037037035,31.764_-106.365
13625,40.766,-73.95100000000001,2.1,40.766_-73.95100000000001
11859,39.375,-76.45400000000001,2.2432432432432434,39.375_-76.45400000000001
4566,33.819,-81.449,2.375,33.819_-81.449
23825,30.511,-87.271,2.0,30.511_-87.271
21947,34.05,-118.214,2.0,34.05_-118.214
26512,34.12,-117.872,2.0,34.12_-117.872
6246,34.065,-80.95700000000001,2.117647058823529,34.065_-80.95700000000001
3284,32.908,-96.894,2.1724137931034484,32.908_-96.894
21442,36.187,-86.796,2.0,36.187_-86.796
95,25.735,-80.251,2.125,25.735_-80.251
4891,33.876,-118.182,2.176470588235294,33.876_-118.182
18317,28.337,-81.403,2.0,28.337_-81.403
6353,34.069,-117.798,2.2666666666666666,34.069_-117.798
1637,29.652,-95.252,2.3157894736842106,29.652_-95.252
25409,34.107,-117.303,2.0,34.107_-117.303
17284,27.322,-82.497,2.0,27.322_-82.497
17536,33.94,-117.257,2.0,33.94_-117.257
20111,34.807,-117.099,2.0,34.807_-117.099
3308,32.916000000000004,-96.743,2.5428571428571427,32.916000000000004_-96.743
22260,33.967,-118.122,2.0,33.967_-118.122
23368,25.775,-80.354,2.0,25.775_-80.354
239,25.811,-80.19,2.018867924528302,25.811_-80.19
5985,34.037,-118.439,2.1029411764705883,34.037_-118.439
24733,45.376,-122.755,2.0,45.376_-122.755
4296,33.755,-84.467,2.1785714285714284,33.755_-84.467
8794,37.226,-121.976,2.060606060606061,37.226_-121.976
14831,41.873,-87.733,2.7916666666666665,41.873_-87.733
2447,32.593,-97.32,2.1785714285714284,32.593_-97.32
26506,29.25,-82.19,2.0,29.25_-82.19
9407,37.68,-121.05,2.163265306122449,37.68_-121.05
5417,33.966,-84.525,2.3548387096774195,33.966_-84.525
2543,32.67,-96.93,2.65,32.67_-96.93
22556,32.898,-117.219,2.0,32.898_-117.219
20553,36.136,-86.72800000000001,2.0,36.136_-86.72800000000001
14390,41.559,-87.744,3.0,41.559_-87.744
23966,34.028,-117.576,2.0,34.028_-117.576
8699,37.021,-76.32900000000001,2.647058823529412,37.021_-76.32900000000001
4900,33.876,-118.126,2.02803738317757,33.876_-118.126
21534,26.35,-80.118,2.0,26.35_-80.118
10395,38.603,-121.436,2.023809523809524,38.603_-121.436
4380,33.774,-118.085,2.1,33.774_-118.085
4534,33.808,-81.006,2.28,33.808_-81.006
14869,41.885,-71.379,2.122448979591837,41.885_-71.379
527,26.017,-80.168,2.033333333333333,26.017_-80.168
17777,45.624,-94.175,2.0,45.624_-94.175
13862,40.845,-73.912,2.022988505747126,40.845_-73.912
9259,37.586,-122.336,2.026315789473684,37.586_-122.336
20545,37.541,-77.427,2.0,37.541_-77.427
14671,41.8,-88.252,2.4444444444444446,41.8_-88.252
8851,37.3,-76.682,2.142857142857143,37.3_-76.682
13412,40.727,-73.889,2.1379310344827585,40.727_-73.889
12134,39.714,-104.827,2.1666666666666665,39.714_-104.827
263,25.823,-80.251,2.036363636363636,25.823_-80.251
7739,35.196,-80.792,2.0114942528735638,35.196_-80.792
18984,38.692,-121.352,2.0,38.692_-121.352
2922,32.78,-97.213,2.4693877551020407,32.78_-97.213
6518,34.084,-117.301,2.0153846153846158,34.084_-117.301
15231,42.335,-88.113,2.736842105263158,42.335_-88.113
4265,33.747,-118.008,2.081081081081081,33.747_-118.008
23425,28.103,-81.94800000000001,2.0,28.103_-81.94800000000001
14456,41.646,-72.675,2.150943396226415,41.646_-72.675
11746,39.271,-104.897,2.5454545454545454,39.271_-104.897
46,25.662,-80.386,2.176470588235294,25.662_-80.386
10122,38.352,-121.983,2.095238095238096,38.352_-121.983
19927,33.911,-118.181,2.0,33.911_-118.181
24253,33.838,-118.089,2.0,33.838_-118.089
4228,33.742,-117.834,2.083333333333333,33.742_-117.834
14326,41.408,-74.34700000000001,2.2857142857142856,41.408_-74.34700000000001
15393,42.408,-83.081,2.4285714285714284,42.408_-83.081
15429,42.428,-83.095,2.452380952380953,42.428_-83.095
3780,33.467,-112.269,2.236842105263158,33.467_-112.269
17034,47.303,-122.262,2.272727272727273,47.303_-122.262
22966,34.595,-117.256,2.0,34.595_-117.256
20036,29.736,-95.573,2.0,29.736_-95.573
23340,34.937,-118.931,2.0,34.937_-118.931
20055,34.071,-117.884,2.0,34.071_-117.884
1276,28.425,-81.398,2.276923076923077,28.425_-81.398
19655,37.718,-121.663,2.0,37.718_-121.663
3191,32.868,-117.23,2.1,32.868_-117.23
13381,40.723,-74.008,2.375,40.723_-74.008
23177,35.389,-119.024,2.0,35.389_-119.024
24617,28.004,-82.308,2.0,28.004_-82.308
15864,44.087,-123.064,2.08,44.087_-123.064
5256,33.93,-118.18,2.0476190476190474,33.93_-118.18
18091,25.787,-80.187,2.0,25.787_-80.187
18220,38.317,-77.504,2.0,38.317_-77.504
15242,42.34,-87.979,2.7777777777777777,42.34_-87.979
15908,44.415,-117.308,2.074074074074074,44.415_-117.308
23338,34.134,-117.657,2.0,34.134_-117.657
15810,43.593,-116.387,2.176470588235294,43.593_-116.387
12259,39.784,-105.029,2.625,39.784_-105.029
324,25.87,-80.209,2.2142857142857144,25.87_-80.209
21043,41.535,-74.077,2.0,41.535_-74.077
5589,34.004,-118.173,2.038961038961039,34.004_-118.173
1463,28.603,-81.387,2.308641975308642,28.603_-81.387
18988,40.77,-112.14,2.0,40.77_-112.14
5181,33.921,-118.204,2.088235294117647,33.921_-118.204
11960,39.442,-76.343,2.2,39.442_-76.343
26581,27.185,-80.321,2.0,27.185_-80.321
26970,39.899,-86.061,2.0,39.899_-86.061
2548,32.672000000000004,-97.376,2.875,32.672000000000004_-97.376
2273,30.428,-86.639,2.1052631578947367,30.428_-86.639
20057,27.225,-82.494,2.0,27.225_-82.494
22576,34.028,-117.332,2.0,34.028_-117.332
2232,30.388,-97.651,2.0454545454545454,30.388_-97.651
119,25.76,-80.386,2.2333333333333334,25.76_-80.386
2460,32.637,-117.1,2.1904761904761907,32.637_-117.1
20068,44.03,-92.491,2.0,44.03_-92.491
15604,42.852,-78.791,2.125,42.852_-78.791
26552,33.645,-117.419,2.0,33.645_-117.419
6912,34.154,-118.314,2.0384615384615383,34.154_-118.314
13322,40.714,-74.286,2.5,40.714_-74.286
19220,29.732,-95.502,2.0,29.732_-95.502
370,25.903,-80.21000000000001,2.232876712328767,25.903_-80.21000000000001
4141,33.707,-84.248,2.488372093023256,33.707_-84.248
3964,33.632,-84.388,3.0625,33.632_-84.388
5190,33.924,-118.105,2.0310880829015545,33.924_-118.105
17103,47.57,-122.321,2.375,47.57_-122.321
3858,33.539,-81.996,2.1666666666666665,33.539_-81.996
4802,33.868,-117.761,2.03125,33.868_-117.761
10996,38.912,-94.772,2.25,38.912_-94.772
6116,34.054,-118.258,2.06993006993007,34.054_-118.258
7569,35.016,-85.386,2.036363636363636,35.016_-85.386
16545,45.296,-93.792,2.1,45.296_-93.792
3282,32.908,-96.899,2.0526315789473686,32.908_-96.899
12864,40.371,-74.146,2.0588235294117645,40.371_-74.146
24216,44.901,-93.136,2.0,44.901_-93.136
21125,28.415,-81.423,2.0,28.415_-81.423
14308,41.363,-74.104,2.051282051282051,41.363_-74.104
1458,28.597,-81.208,2.05,28.597_-81.208
23183,30.13,-97.645,2.0,30.13_-97.645
11864,39.378,-76.745,2.1538461538461537,39.378_-76.745
7818,35.247,-80.84700000000001,2.2,35.247_-80.84700000000001
733,26.395,-80.093,2.060606060606061,26.395_-80.093
23369,25.963,-80.149,2.0,25.963_-80.149
26410,25.869,-80.235,2.0,25.869_-80.235
3158,32.854,-96.886,2.125,32.854_-96.886
1633,29.642,-95.245,2.4375,29.642_-95.245
13672,40.779,-73.944,2.2327586206896552,40.779_-73.944
11995,39.53,-76.183,2.2142857142857144,39.53_-76.183
14689,41.808,-88.118,2.3,41.808_-88.118
11055,38.935,-94.717,2.2285714285714286,38.935_-94.717
17920,38.71,-121.307,2.0,38.71_-121.307
21277,37.302,-80.077,2.0,37.302_-80.077
3094,32.831,-96.632,2.1219512195121952,32.831_-96.632
4555,33.814,-117.878,2.0945945945945947,33.814_-117.878
12817,40.253,-76.819,2.095238095238096,40.253_-76.819
21015,36.298,-119.385,2.0,36.298_-119.385
16943,45.693,-120.381,2.0588235294117645,45.693_-120.381
6206,34.063,-117.268,2.0126582278481013,34.063_-117.268
26770,39.983,-75.099,2.0,39.983_-75.099
4546,33.812,-118.166,2.142857142857143,33.812_-118.166
10077,38.272,-122.671,2.1875,38.272_-122.671
8292,36.136,-86.727,2.0357142857142856,36.136_-86.727
19943,26.174,-80.157,2.0,26.174_-80.157
6631,34.117,-117.974,2.411764705882353,34.117_-117.974
24186,33.849000000000004,-117.851,2.0,33.849000000000004_-117.851
10388,38.596,-121.345,2.055555555555556,38.596_-121.345
11098,38.944,-94.375,2.083333333333333,38.944_-94.375
17013,47.235,-122.426,2.163636363636364,47.235_-122.426
16092,44.912,-93.275,2.0625,44.912_-93.275
10853,38.864,-76.995,2.090909090909091,38.864_-76.995
25762,45.881,-95.495,2.0,45.881_-95.495
1968,29.972,-90.066,2.0259740259740258,29.972_-90.066
11188,38.994,-76.889,2.3486238532110093,38.994_-76.889
13689,40.784,-73.825,2.2051282051282053,40.784_-73.825
21811,35.412,-119.055,2.0,35.412_-119.055
7477,34.789,-82.487,2.064516129032258,34.789_-82.487
13160,40.679,-74.004,2.081081081081081,40.679_-74.004
14250,41.248,-73.08,2.1052631578947367,41.248_-73.08
19677,44.087,-123.073,2.0,44.087_-123.073
10969,38.895,-76.849,2.527472527472528,38.895_-76.849
13904,40.858,-73.831,2.176470588235294,40.858_-73.831
25915,37.987,-121.195,2.0,37.987_-121.195
15955,44.757,-123.05,2.1,44.757_-123.05
21187,33.928,-118.292,2.0,33.928_-118.292
14159,41.134,-73.294,2.08641975308642,41.134_-73.294
1353,28.514,-81.391,2.225806451612903,28.514_-81.391
11271,39.017,-94.693,2.0625,39.017_-94.693
19639,34.018,-117.1,2.0,34.018_-117.1
21926,35.069,-81.764,2.0,35.069_-81.764
5500,33.987,-118.4,2.055555555555556,33.987_-118.4
15278,42.359,-87.85600000000001,2.423076923076923,42.359_-87.85600000000001
3310,32.917,-117.125,2.08,32.917_-117.125
19007,41.068,-73.77,2.0,41.068_-73.77
454,25.946,-80.186,2.3820224719101124,25.946_-80.186
5678,34.018,-117.511,2.074074074074074,34.018_-117.511
22682,41.172,-112.016,2.0,41.172_-112.016
13129,40.665,-73.994,2.0303030303030303,40.665_-73.994
15284,42.361,-83.07300000000001,2.1515151515151514,42.361_-83.07300000000001
9637,37.784,-122.185,2.1379310344827585,37.784_-122.185
4909,33.876,-118.096,2.083333333333333,33.876_-118.096
8447,36.711,-119.779,2.0625,36.711_-119.779
21286,33.861000000000004,-117.878,2.0,33.861000000000004_-117.878
6503,34.082,-118.705,2.216216216216216,34.082_-118.705
12630,40.018,-75.674,2.1052631578947367,40.018_-75.674
9821,37.918,-122.064,2.0307692307692307,37.918_-122.064
27176,33.598,-117.678,2.0,33.598_-117.678
15590,42.745,-73.705,2.0689655172413794,42.745_-73.705
4792,33.865,-117.711,2.095238095238096,33.865_-117.711
27595,32.236000000000004,-110.91,1.7857142857142858,32.236000000000004_-110.91
24551,38.592,-121.445,2.0,38.592_-121.445
16648,45.453,-122.722,2.101694915254237,45.453_-122.722
20128,33.923,-118.023,2.0,33.923_-118.023
16763,45.525,-122.663,2.057971014492753,45.525_-122.663
9795,37.891,-120.489,2.0526315789473686,37.891_-120.489
10775,38.837,-77.09,2.1578947368421053,38.837_-77.09
36,25.628,-80.34100000000001,2.0306122448979598,25.628_-80.34100000000001
27106,34.064,-117.812,2.0,34.064_-117.812
10653,38.775,-90.336,2.5625,38.775_-90.336
7177,34.248,-118.427,2.064516129032258,34.248_-118.427
17632,25.922,-80.123,2.0,25.922_-80.123
943,27.411,-80.402,2.347826086956522,27.411_-80.402
5458,33.977000000000004,-117.338,2.032258064516129,33.977000000000004_-117.338
8487,36.762,-119.833,2.083333333333333,36.762_-119.833
1761,29.742,-95.365,2.5254237288135597,29.742_-95.365
25192,41.223,-96.022,2.0,41.223_-96.022
5877,34.031,-81.105,2.12,34.031_-81.105
11718,39.262,-76.70700000000001,2.3157894736842106,39.262_-76.70700000000001
1916,29.89,-95.413,2.388888888888889,29.89_-95.413
23850,25.702,-80.286,2.0,25.702_-80.286
13705,40.792,-73.924,2.125,40.792_-73.924
20402,42.767,-73.762,2.0,42.767_-73.762
1366,28.529,-81.387,2.4444444444444446,28.529_-81.387
21324,30.265,-97.735,2.0,30.265_-97.735
22087,33.939,-117.174,2.0,33.939_-117.174
7936,35.383,-119.075,2.111111111111111,35.383_-119.075
9445,37.696,-121.922,2.2916666666666665,37.696_-121.922
